model_ref
1 1.000000 1
757 180 358 16
 3097167 10471.15  8662.05     0.00  57822.5      0.0  8662.05     0.00  1.00000
 3109926 10453.63  8643.99     0.00  57822.5      0.0  8643.99     0.00  1.00000
 3122686 10436.02  8625.80     0.00  57822.5      0.0  8625.80     0.00  1.00000
 3135446 10418.31  8607.49     0.00  57822.5      0.0  8607.49     0.00  1.00000
 3148206 10400.51  8589.06     0.00  57822.5      0.0  8589.06     0.00  1.00000
 3160965 10382.61  8570.51     0.00  57822.5      0.0  8570.51     0.00  1.00000
 3173725 10364.61  8551.83     0.00  57822.5      0.0  8551.83     0.00  1.00000
 3186485 10346.52  8533.03     0.00  57822.5      0.0  8533.03     0.00  1.00000
 3199244 10328.34  8514.10     0.00  57822.5      0.0  8514.10     0.00  1.00000
 3212004 10310.05  8495.05     0.00  57822.5      0.0  8495.05     0.00  1.00000
 3224764 10291.68  8475.87     0.00  57822.5      0.0  8475.87     0.00  1.00000
 3237523 10273.20  8456.57     0.00  57822.5      0.0  8456.57     0.00  1.00000
 3250283 10254.63  8437.14     0.00  57822.5      0.0  8437.14     0.00  1.00000
 3263043 10235.96  8417.58     0.00  57822.5      0.0  8417.58     0.00  1.00000
 3275803 10217.20  8397.89     0.00  57822.5      0.0  8397.89     0.00  1.00000
 3288562 10198.33  8378.07     0.00  57822.5      0.0  8378.07     0.00  1.00000
 3301322 10179.37  8358.12     0.00  57822.5      0.0  8358.12     0.00  1.00000
 3314082 10160.31  8338.04     0.00  57822.5      0.0  8338.04     0.00  1.00000
 3326841 10141.15  8317.83     0.00  57822.5      0.0  8317.83     0.00  1.00000
 3339601 10121.90  8297.49     0.00  57822.5      0.0  8297.49     0.00  1.00000
 3352361 10102.54  8277.01     0.00  57822.5      0.0  8277.01     0.00  1.00000
 3365120 10083.09  8256.41     0.00  57822.5      0.0  8256.41     0.00  1.00000
 3377880 10063.53  8235.66     0.00  57822.5      0.0  8235.66     0.00  1.00000
 3390640 10043.88  8214.79     0.00  57822.5      0.0  8214.79     0.00  1.00000
 3403400 10024.12  8193.77     0.00  57822.5      0.0  8193.77     0.00  1.00000
 3416159 10004.27  8172.62     0.00  57822.5      0.0  8172.62     0.00  1.00000
 3428919  9984.32  8151.34     0.00  57822.5      0.0  8151.34     0.00  1.00000
 3441679  9964.26  8129.92     0.00  57822.5      0.0  8129.92     0.00  1.00000
 3454438  9944.10  8108.36     0.00  57822.5      0.0  8108.36     0.00  1.00000
 3467198  9923.84  8086.66     0.00  57822.5      0.0  8086.66     0.00  1.00000
 3480000  9903.48  8064.82     0.00  57822.5      0.0  8064.82     0.00  1.00000
 3480000  5577.84 13669.86  7294.62  57822.5    355.0 13780.11  7333.64  0.97356
 3489335  5572.36 13669.13  7292.39  57822.5    355.0 13773.84  7329.47  0.97485
 3498713  5566.83 13668.39  7290.18  57822.5    355.0 13767.53  7325.28  0.97615
 3508091  5561.35 13667.66  7287.94  57822.5    355.0 13761.23  7321.06  0.97748
 3517468  5555.86 13666.89  7285.68  57822.5    355.0 13754.99  7316.86  0.97877
 3526846  5550.39 13666.12  7283.41  57822.5    355.0 13748.73  7312.63  0.98009
 3536224  5544.91 13665.30  7281.11  57822.5    355.0 13742.46  7308.43  0.98137
 3545601  5539.42 13664.46  7278.81  57822.5    355.0 13736.25  7304.21  0.98266
 3554979  5533.96 13663.59  7276.50  57822.5    355.0 13730.03  7300.01  0.98395
 3564357  5528.50 13662.67  7274.17  57822.5    355.0 13723.84  7295.81  0.98522
 3573734  5523.06 13661.75  7271.86  57822.5    355.0 13717.69  7291.65  0.98646
 3583112  5517.60 13660.78  7269.54  57822.5    355.0 13711.54  7287.51  0.98770
 3592489  5512.15 13659.74  7267.22  57822.5    355.0 13705.47  7283.40  0.98892
 3601867  5506.73 13658.69  7264.91  57822.5    355.0 13699.42  7279.31  0.99010
 3611245  5501.31 13657.58  7262.62  57822.5    355.0 13693.44  7275.30  0.99129
 3620622  5495.88 13656.41  7260.33  57822.5    355.0 13687.48  7271.31  0.99246
 3630000  5490.48 13655.22  7258.07  57822.5    355.0 13681.62  7267.41  0.99358
 3630000  5490.48 13655.22  7258.07  57822.5    355.0 13681.62  7267.41  0.99358
 3639471  5485.04 13644.72  7251.40  57822.5    355.0 13666.47  7259.10  0.99472
 3648942  5479.60 13634.23  7244.79  57822.5    355.0 13651.43  7250.87  0.99580
 3658413  5474.21 13623.69  7238.27  57822.5    355.0 13636.50  7242.81  0.99688
 3667885  5468.81 13613.19  7231.76  57822.5    355.0 13621.70  7234.78  0.99792
 3677356  5463.44 13602.67  7225.38  57822.5    355.0 13607.01  7226.90  0.99894
 3686827  5458.09 13592.14  7219.02  57822.5    355.0 13592.44  7219.12  0.99993
 3696298  5452.76 13581.64  7212.76  57822.5    355.0 13578.02  7211.49  1.00090
 3705769  5447.45 13571.12  7206.61  57822.5    355.0 13563.74  7204.00  1.00182
 3715240  5442.18 13560.64  7200.52  57822.5    355.0 13549.63  7196.63  1.00271
 3724712  5436.96 13550.16  7194.57  57822.5    355.0 13535.66  7189.43  1.00358
 3734183  5431.75 13539.70  7188.70  57822.5    355.0 13521.85  7182.37  1.00442
 3743654  5426.56 13529.25  7182.93  57822.5    355.0 13508.19  7175.47  1.00520
 3753125  5421.40 13518.81  7177.29  57822.5    355.0 13494.72  7168.76  1.00596
 3762596  5416.28 13508.45  7171.76  57822.5    355.0 13481.44  7162.21  1.00669
 3772067  5411.23 13498.06  7166.42  57822.5    355.0 13468.33  7155.86  1.00739
 3781538  5406.16 13487.74  7161.14  57822.5    355.0 13455.41  7149.69  1.00804
 3791010  5401.18 13477.44  7156.01  57822.5    355.0 13442.70  7143.69  1.00863
 3800481  5396.22 13467.18  7151.04  57822.5    355.0 13430.16  7137.90  1.00922
 3809952  5391.28 13456.94  7146.17  57822.5    355.0 13417.79  7132.27  1.00976
 3819423  5386.40 13446.74  7141.43  57822.5    355.0 13405.63  7126.86  1.01027
 3828894  5381.53 13436.55  7136.83  57822.5    355.0 13393.60  7121.58  1.01072
 3838365  5376.70 13426.37  7132.31  57822.5    355.0 13381.75  7116.46  1.01115
 3847837  5371.91 13416.22  7127.90  57822.5    355.0 13370.06  7111.49  1.01156
 3857308  5367.14 13406.08  7123.58  57822.5    355.0 13358.50  7106.70  1.01192
 3866779  5362.38 13395.97  7119.39  57822.5    355.0 13347.09  7102.04  1.01225
 3876250  5357.66 13385.84  7115.25  57822.5    355.0 13335.82  7097.50  1.01255
 3885721  5352.98 13375.73  7111.22  57822.5    355.0 13324.69  7093.09  1.01283
 3895192  5348.30 13365.62  7107.27  57822.5    355.0 13313.66  7088.84  1.01306
 3904663  5343.66 13355.48  7103.40  57822.5    355.0 13302.75  7084.66  1.01325
 3914135  5339.02 13345.37  7099.61  57822.5    355.0 13291.96  7080.63  1.01344
 3923606  5334.42 13335.24  7095.86  57822.5    355.0 13281.30  7076.66  1.01359
 3933077  5329.82 13325.11  7092.19  57822.5    355.0 13270.72  7072.84  1.01371
 3942548  5325.23 13314.96  7088.57  57822.5    355.0 13260.24  7069.11  1.01381
 3952019  5320.66 13304.80  7085.00  57822.5    355.0 13249.85  7065.43  1.01386
 3961490  5316.10 13294.62  7081.48  57822.5    355.0 13239.56  7061.86  1.01392
 3970962  5311.59 13284.43  7078.00  57822.5    355.0 13229.32  7058.39  1.01395
 3980433  5307.07 13274.22  7074.55  57822.5    355.0 13219.17  7054.94  1.01393
 3989904  5302.55 13263.93  7071.14  57822.5    355.0 13209.07  7051.60  1.01391
 3999375  5298.03 13253.66  7067.79  57822.5    355.0 13199.03  7048.32  1.01386
 4008846  5293.55 13243.35  7064.43  57822.5    355.0 13189.04  7045.06  1.01378
 4018317  5289.04 13232.99  7061.10  57822.5    355.0 13179.14  7041.88  1.01369
 4027788  5284.57 13222.62  7057.79  57822.5    355.0 13169.26  7038.74  1.01355
 4037260  5280.07 13212.19  7054.48  57822.5    355.0 13159.41  7035.64  1.01342
 4046731  5275.58 13201.74  7051.19  57822.5    355.0 13149.61  7032.59  1.01326
 4056202  5271.11 13191.27  7047.93  57822.5    355.0 13139.87  7029.56  1.01311
 4065673  5266.64 13180.74  7044.68  57822.5    355.0 13130.14  7026.58  1.01291
 4075144  5262.17 13170.18  7041.41  57822.5    355.0 13120.43  7023.64  1.01269
 4084615  5257.70 13159.58  7038.13  57822.5    355.0 13110.74  7020.68  1.01246
 4094087  5253.21 13148.94  7034.87  57822.5    355.0 13101.09  7017.75  1.01223
 4103558  5248.76 13138.27  7031.60  57822.5    355.0 13091.45  7014.86  1.01198
 4113029  5244.29 13127.56  7028.34  57822.5    355.0 13081.80  7011.98  1.01168
 4122500  5239.80 13116.82  7025.07  57822.5    355.0 13072.19  7009.10  1.01141
 4131971  5235.33 13106.02  7021.79  57822.5    355.0 13062.56  7006.22  1.01112
 4141442  5230.83 13095.17  7018.49  57822.5    355.0 13052.94  7003.35  1.01081
 4150913  5226.36 13084.29  7015.14  57822.5    355.0 13043.33  7000.46  1.01049
 4160385  5221.86 13073.35  7011.83  57822.5    355.0 13033.72  6997.61  1.01016
 4169856  5217.38 13062.39  7008.47  57822.5    355.0 13024.07  6994.74  1.00983
 4179327  5212.86 13051.38  7005.08  57822.5    355.0 13014.43  6991.83  1.00949
 4188798  5208.36 13040.33  7001.66  57822.5    355.0 13004.78  6988.90  1.00915
 4198269  5203.84 13029.23  6998.23  57822.5    355.0 12995.08  6985.98  1.00879
 4207740  5199.29 13018.08  6994.75  57822.5    355.0 12985.39  6983.00  1.00843
 4217212  5194.75 13006.87  6991.24  57822.5    355.0 12975.64  6980.03  1.00805
 4226683  5190.21 12995.63  6987.71  57822.5    355.0 12965.87  6977.02  1.00766
 4236154  5185.64 12984.35  6984.12  57822.5    355.0 12956.05  6973.95  1.00730
 4245625  5181.07 12972.99  6980.49  57822.5    355.0 12946.20  6970.86  1.00690
 4255096  5176.50 12961.62  6976.82  57822.5    355.0 12936.34  6967.72  1.00654
 4264567  5171.88 12950.17  6973.09  57822.5    355.0 12926.39  6964.55  1.00615
 4274038  5167.29 12938.67  6969.32  57822.5    355.0 12916.38  6961.31  1.00576
 4283510  5162.67 12927.13  6965.51  57822.5    355.0 12906.35  6958.03  1.00538
 4292981  5158.02 12915.55  6961.67  57822.5    355.0 12896.27  6954.72  1.00499
 4302452  5153.37 12903.91  6957.72  57822.5    355.0 12886.12  6951.31  1.00461
 4311923  5148.71 12892.23  6953.77  57822.5    355.0 12875.94  6947.90  1.00425
 4321394  5144.04 12880.51  6949.75  57822.5    355.0 12865.66  6944.43  1.00386
 4330865  5139.33 12868.75  6945.71  57822.5    355.0 12855.37  6940.91  1.00350
 4340337  5134.61 12856.93  6941.61  57822.5    355.0 12845.01  6937.31  1.00310
 4349808  5129.90 12845.09  6937.49  57822.5    355.0 12834.61  6933.71  1.00273
 4359279  5125.18 12833.23  6933.29  57822.5    355.0 12824.16  6930.01  1.00234
 4368750  5120.43 12821.31  6929.08  57822.5    355.0 12813.64  6926.32  1.00199
 4378221  5115.69 12809.40  6924.83  57822.5    355.0 12803.10  6922.55  1.00162
 4387692  5110.92 12797.44  6920.54  57822.5    355.0 12792.50  6918.76  1.00129
 4397163  5106.14 12785.45  6916.20  57822.5    355.0 12781.87  6914.92  1.00095
 4406635  5101.36 12773.44  6911.85  57822.5    355.0 12771.15  6911.03  1.00060
 4416106  5096.57 12761.43  6907.47  57822.5    355.0 12760.43  6907.11  1.00026
 4425577  5091.75 12749.38  6903.05  57822.5    355.0 12749.64  6903.12  0.99993
 4435048  5086.93 12737.31  6898.60  57822.5    355.0 12738.79  6899.14  0.99962
 4444519  5082.11 12725.24  6894.12  57822.5    355.0 12727.93  6895.11  0.99930
 4453990  5077.26 12713.14  6889.63  57822.5    355.0 12717.02  6891.00  0.99899
 4463462  5072.42 12701.06  6885.10  57822.5    355.0 12706.05  6886.88  0.99871
 4472933  5067.57 12688.95  6880.53  57822.5    355.0 12695.02  6882.71  0.99841
 4482404  5062.72 12676.84  6875.96  57822.5    355.0 12683.96  6878.53  0.99814
 4491875  5057.84 12664.70  6871.37  57822.5    355.0 12672.88  6874.32  0.99787
 4501346  5052.96 12652.61  6866.75  57822.5    355.0 12661.74  6870.05  0.99761
 4510817  5048.09 12640.48  6862.14  57822.5    355.0 12650.55  6865.78  0.99736
 4520288  5043.18 12628.36  6857.47  57822.5    355.0 12639.32  6861.45  0.99712
 4529760  5038.27 12616.28  6852.85  57822.5    355.0 12628.06  6857.10  0.99689
 4539231  5033.38 12604.17  6848.17  57822.5    355.0 12616.77  6852.71  0.99668
 4548702  5028.48 12592.08  6843.49  57822.5    355.0 12605.42  6848.32  0.99648
 4558173  5023.55 12579.99  6838.80  57822.5    355.0 12594.02  6843.86  0.99630
 4567644  5018.65 12567.92  6834.09  57822.5    355.0 12582.59  6839.41  0.99612
 4577115  5013.71 12555.87  6829.37  57822.5    355.0 12571.11  6834.91  0.99595
 4586587  5008.79 12543.80  6824.66  57822.5    355.0 12559.63  6830.39  0.99580
 4596058  5003.85 12531.77  6819.92  57822.5    355.0 12548.10  6825.84  0.99565
 4605529  4998.90 12519.70  6815.20  57822.5    355.0 12536.51  6821.29  0.99555
 4615000  4993.94 12507.67  6810.46  57822.5    355.0 12524.90  6816.71  0.99543
 4624471  4988.99 12495.65  6805.70  57822.5    355.0 12513.25  6812.08  0.99533
 4633942  4984.03 12483.62  6800.94  57822.5    355.0 12501.58  6807.46  0.99524
 4643413  4979.07 12471.58  6796.18  57822.5    355.0 12489.85  6802.80  0.99515
 4652885  4974.10 12459.57  6791.42  57822.5    355.0 12478.09  6798.14  0.99507
 4662356  4969.11 12447.54  6786.66  57822.5    355.0 12466.30  6793.47  0.99499
 4671827  4964.15 12435.52  6781.87  57822.5    355.0 12454.47  6788.76  0.99494
 4681298  4959.15 12423.49  6777.07  57822.5    355.0 12442.61  6784.04  0.99488
 4690769  4954.17 12411.46  6772.29  57822.5    355.0 12430.71  6779.31  0.99484
 4700240  4949.18 12399.40  6767.48  57822.5    355.0 12418.79  6774.54  0.99479
 4709712  4944.21 12387.37  6762.71  57822.5    355.0 12406.84  6769.79  0.99478
 4719183  4939.19 12375.32  6757.91  57822.5    355.0 12394.85  6765.01  0.99476
 4728654  4934.17 12363.26  6753.10  57822.5    355.0 12382.83  6760.23  0.99474
 4738125  4929.16 12351.19  6748.30  57822.5    355.0 12370.80  6755.44  0.99475
 4747596  4924.15 12339.13  6743.50  57822.5    355.0 12358.72  6750.64  0.99473
 4757067  4919.15 12327.03  6738.71  57822.5    355.0 12346.61  6745.81  0.99474
 4766538  4914.11 12314.95  6733.89  57822.5    355.0 12334.47  6741.00  0.99474
 4776010  4909.09 12302.85  6729.09  57822.5    355.0 12322.31  6736.16  0.99475
 4785481  4904.09 12290.74  6724.28  57822.5    355.0 12310.14  6731.34  0.99477
 4794952  4899.04 12278.60  6719.47  57822.5    355.0 12297.89  6726.50  0.99479
 4804423  4894.02 12266.45  6714.67  57822.5    355.0 12285.63  6721.66  0.99480
 4813894  4888.99 12254.29  6709.87  57822.5    355.0 12273.37  6716.84  0.99481
 4823365  4883.95 12242.11  6705.05  57822.5    355.0 12261.07  6711.99  0.99484
 4832837  4878.93 12229.89  6700.26  57822.5    355.0 12248.74  6707.14  0.99487
 4842308  4873.88 12217.68  6695.45  57822.5    355.0 12236.39  6702.27  0.99490
 4851779  4868.82 12205.41  6690.64  57822.5    355.0 12224.01  6697.42  0.99495
 4861250  4863.80 12193.19  6685.87  57822.5    355.0 12211.59  6692.60  0.99498
 4870721  4858.74 12180.90  6681.08  57822.5    355.0 12199.14  6687.74  0.99503
 4880192  4853.70 12168.58  6676.28  57822.5    355.0 12186.70  6682.89  0.99505
 4889663  4848.65 12156.23  6671.49  57822.5    355.0 12174.19  6678.04  0.99509
 4899135  4843.59 12143.89  6666.67  57822.5    355.0 12161.66  6673.17  0.99513
 4908606  4838.53 12131.48  6661.87  57822.5    355.0 12149.11  6668.30  0.99517
 4918077  4833.45 12119.05  6657.02  57822.5    355.0 12136.48  6663.41  0.99521
 4927548  4828.36 12106.60  6652.20  57822.5    355.0 12123.84  6658.52  0.99527
 4937019  4823.26 12094.10  6647.35  57822.5    355.0 12111.12  6653.58  0.99532
 4946490  4818.19 12081.57  6642.47  57822.5    355.0 12098.38  6648.62  0.99537
 4955962  4813.10 12068.98  6637.59  57822.5    355.0 12085.58  6643.67  0.99544
 4965433  4808.00 12056.39  6632.70  57822.5    355.0 12072.73  6638.70  0.99550
 4974904  4802.89 12043.73  6627.77  57822.5    355.0 12059.82  6633.69  0.99556
 4984375  4797.76 12031.04  6622.83  57822.5    355.0 12046.87  6628.63  0.99561
 4993846  4792.64 12018.30  6617.85  57822.5    355.0 12033.86  6623.56  0.99571
 5003317  4787.50 12005.52  6612.86  57822.5    355.0 12020.77  6618.44  0.99578
 5012788  4782.33 11992.67  6607.81  57822.5    355.0 12007.62  6613.28  0.99586
 5022260  4777.17 11979.79  6602.76  57822.5    355.0 11994.40  6608.13  0.99593
 5031731  4772.00 11966.86  6597.66  57822.5    355.0 11981.13  6602.89  0.99603
 5041202  4766.81 11953.86  6592.52  57822.5    355.0 11967.77  6597.63  0.99613
 5050673  4761.60 11940.80  6587.36  57822.5    355.0 11954.33  6592.32  0.99621
 5060144  4756.39 11927.70  6581.79  57822.5    355.0 11940.83  6586.62  0.99632
 5069615  4751.16 11914.54  6576.52  57822.5    355.0 11927.25  6581.18  0.99645
 5079087  4745.92 11901.33  6571.20  57822.5    355.0 11913.57  6575.72  0.99657
 5088558  4740.66 11888.03  6565.84  57822.5    355.0 11899.85  6570.18  0.99670
 5098029  4735.41 11874.70  6560.43  57822.5    355.0 11885.99  6564.60  0.99681
 5107500  4730.09 11861.29  6554.98  57822.5    355.0 11872.09  6558.96  0.99696
 5116971  4724.77 11847.83  6549.46  57822.5    355.0 11858.12  6553.24  0.99710
 5126442  4719.45 11834.29  6543.90  57822.5    355.0 11844.02  6547.49  0.99726
 5135913  4714.09 11820.68  6538.29  57822.5    355.0 11829.83  6541.68  0.99743
 5145385  4708.72 11807.04  6532.63  57822.5    355.0 11815.58  6535.78  0.99759
 5154856  4703.33 11793.27  6526.88  57822.5    355.0 11801.20  6529.80  0.99776
 5164327  4697.88 11779.49  6521.10  57822.5    355.0 11786.75  6523.77  0.99795
 5173798  4692.46 11765.63  6515.26  57822.5    355.0 11772.19  6517.73  0.99814
 5183269  4687.02 11751.74  6509.41  57822.5    355.0 11757.56  6511.54  0.99833
 5192740  4681.52 11737.82  6503.47  57822.5    355.0 11742.85  6505.37  0.99856
 5202212  4676.01 11723.83  6497.55  57822.5    355.0 11728.11  6499.11  0.99879
 5211683  4670.50 11709.86  6491.59  57822.5    355.0 11713.23  6492.83  0.99903
 5221154  4664.97 11695.90  6485.61  57822.5    355.0 11698.35  6486.51  0.99931
 5230625  4659.42 11681.93  6479.66  57822.5    355.0 11683.36  6480.16  0.99958
 5240096  4653.86 11667.98  6473.66  57822.5    355.0 11668.35  6473.79  0.99989
 5249567  4648.28 11654.03  6467.69  57822.5    355.0 11653.25  6467.39  1.00021
 5259038  4642.68 11640.12  6461.73  57822.5    355.0 11638.19  6461.00  1.00054
 5268510  4637.12 11626.25  6455.77  57822.5    355.0 11623.03  6454.58  1.00091
 5277981  4631.50 11612.44  6449.90  57822.5    355.0 11607.85  6448.17  1.00131
 5287452  4625.89 11598.68  6444.00  57822.5    355.0 11592.63  6441.75  1.00175
 5296923  4620.28 11585.03  6438.16  57822.5    355.0 11577.41  6435.32  1.00218
 5306394  4614.66 11571.44  6432.38  57822.5    355.0 11562.15  6428.93  1.00268
 5315865  4609.02 11557.90  6426.64  57822.5    355.0 11546.86  6422.55  1.00318
 5325337  4603.37 11544.49  6420.97  57822.5    355.0 11531.56  6416.19  1.00374
 5334808  4597.73 11531.20  6415.36  57822.5    355.0 11516.30  6409.83  1.00432
 5344279  4592.11 11518.02  6409.85  57822.5    355.0 11500.99  6403.51  1.00491
 5353750  4586.45 11504.94  6404.40  57822.5    355.0 11485.71  6397.24  1.00558
 5363221  4580.81 11492.01  6399.01  57822.5    355.0 11470.43  6391.03  1.00629
 5372692  4575.16 11479.18  6393.78  57822.5    355.0 11455.16  6384.82  1.00701
 5382163  4569.52 11466.52  6388.60  57822.5    355.0 11439.89  6378.70  1.00777
 5391635  4563.90 11454.01  6383.53  57822.5    355.0 11424.64  6372.58  1.00860
 5401106  4558.24 11441.60  6378.53  57822.5    355.0 11409.41  6366.53  1.00942
 5410577  4552.59 11429.25  6373.57  57822.5    355.0 11394.16  6360.49  1.01030
 5420048  4546.96 11416.94  6368.67  57822.5    355.0 11378.91  6354.49  1.01117
 5429519  4541.26 11404.68  6363.81  57822.5    355.0 11363.65  6348.51  1.01207
 5438990  4535.55 11392.41  6358.94  57822.5    355.0 11348.34  6342.54  1.01301
 5448462  4529.85 11380.10  6354.10  57822.5    355.0 11333.02  6336.55  1.01391
 5457933  4524.09 11367.71  6349.22  57822.5    355.0 11317.63  6330.56  1.01482
 5467404  4518.34 11355.27  6344.32  57822.5    355.0 11302.27  6324.56  1.01570
 5476875  4512.53 11342.67  6339.38  57822.5    355.0 11286.80  6318.51  1.01659
 5486346  4506.70 11329.94  6334.42  57822.5    355.0 11271.28  6312.48  1.01744
 5495817  4500.80 11317.06  6329.33  57822.5    355.0 11255.72  6306.43  1.01827
 5505288  4494.90 11304.00  6324.21  57822.5    355.0 11240.07  6300.32  1.01907
 5514760  4488.92 11290.69  6318.96  57822.5    355.0 11224.37  6294.15  1.01983
 5524231  4482.94 11277.15  6313.60  57822.5    355.0 11208.57  6287.93  1.02054
 5533702  4476.86 11263.35  6308.10  57822.5    355.0 11192.67  6281.67  1.02120
 5543173  4470.75 11249.22  6302.49  57822.5    355.0 11176.69  6275.32  1.02178
 5552644  4464.57 11234.78  6296.71  57822.5    355.0 11160.61  6268.92  1.02232
 5562115  4458.33 11220.02  6290.79  57822.5    355.0 11144.43  6262.45  1.02279
 5571587  4452.00 11204.87  6284.67  57822.5    355.0 11128.14  6255.89  1.02317
 5581058  4445.66 11189.33  6278.35  57822.5    355.0 11111.74  6249.24  1.02343
 5590529  4439.18 11173.42  6271.88  57822.5    355.0 11095.23  6242.54  1.02366
 5600000  4432.67 11157.22  6265.25  57822.5    355.0 11078.66  6235.77  1.02384
 5600000  4432.66 11157.22  6265.25  57822.5    355.0 11078.66  6235.77  1.02384
 5607562  4427.38 11139.87  6244.99  57822.5    355.0 11061.17  6215.49  1.02390
 5615125  4422.05 11122.10  6225.58  57822.5    355.0 11043.37  6196.11  1.02395
 5622688  4416.71 11103.64  6206.39  57822.5    355.0 11024.99  6177.01  1.02397
 5630250  4411.31 11085.15  6187.20  57822.5    355.0 11006.67  6157.94  1.02394
 5637812  4405.88 11065.54  6168.13  57822.5    355.0 10987.28  6138.96  1.02392
 5645375  4400.41 11045.97  6149.08  57822.5    355.0 10967.95  6120.04  1.02388
 5652938  4394.94 11024.92  6128.81  57822.5    355.0 10947.19  6099.91  1.02384
 5660500  4389.39 11004.06  6108.68  57822.5    355.0 10926.64  6079.94  1.02379
 5668062  4383.83 10983.37  6088.71  57822.5    355.0 10906.27  6060.14  1.02375
 5675625  4378.21 10962.95  6068.91  57822.5    355.0 10886.08  6040.45  1.02370
 5683188  4372.58 10942.75  6049.28  57822.5    355.0 10866.10  6020.92  1.02369
 5690750  4366.93 10922.84  6029.88  57822.5    355.0 10846.35  6001.64  1.02368
 5698312  4361.21 10903.24  6010.71  57822.5    355.0 10826.81  5982.53  1.02372
 5705875  4355.52 10883.95  5991.71  57822.5    355.0 10807.53  5963.55  1.02374
 5713438  4349.81 10864.98  5972.95  57822.5    355.0 10788.42  5944.79  1.02383
 5721000  4344.06 10846.36  5954.37  57822.5    355.0 10769.55  5926.17  1.02396
 5721000  4051.52 10354.74  5577.60    943.0    165.0 10281.42  5551.17  1.02396
 5724572  4047.12 10338.25  5568.96    943.0    165.0 10264.81  5542.50  1.02403
 5728143  4042.72 10321.77  5560.35    943.0    165.0 10248.24  5533.83  1.02412
 5731714  4038.34 10305.40  5551.79    943.0    165.0 10231.68  5525.21  1.02421
 5735286  4033.93 10289.07  5543.26    943.0    165.0 10215.15  5516.60  1.02431
 5738857  4029.56 10272.80  5534.78    943.0    165.0 10198.65  5508.05  1.02442
 5742428  4025.19 10256.59  5526.36    943.0    165.0 10182.19  5499.50  1.02456
 5746000  4020.83 10240.44  5517.95    943.0    165.0 10165.73  5491.01  1.02470
 5749572  4016.47 10224.38  5509.61    943.0    165.0 10149.33  5482.54  1.02484
 5753143  4012.14 10208.40  5501.30    943.0    165.0 10132.94  5474.08  1.02501
 5756714  4007.81 10192.48  5493.05    943.0    165.0 10116.60  5465.68  1.02519
 5760286  4003.47 10176.59  5484.82    943.0    165.0 10100.28  5457.29  1.02538
 5763857  3999.18 10160.80  5476.61    943.0    165.0 10083.98  5448.91  1.02560
 5767428  3994.88 10145.06  5468.49    943.0    165.0 10067.74  5440.57  1.02580
 5771000  3990.58 10129.33  5460.36    943.0    165.0 10051.51  5432.27  1.02601
 5777334  3982.94 10101.54  5446.01    943.0    165.0 10022.74  5417.55  1.02641
 5783666  3975.37 10073.96  5431.82    943.0    165.0  9994.15  5403.02  1.02683
 5790000  3967.80 10046.56  5417.81    943.0    165.0  9965.80  5388.66  1.02725
 5796334  3960.19 10019.29  5403.97    943.0    165.0  9937.64  5374.50  1.02764
 5802666  3952.64  9992.18  5390.28    943.0    165.0  9909.61  5360.47  1.02801
 5809000  3945.07  9965.14  5376.73    943.0    165.0  9881.84  5346.65  1.02834
 5815334  3937.51  9938.23  5363.33    943.0    165.0  9854.26  5332.95  1.02865
 5821666  3929.91  9911.38  5350.04    943.0    165.0  9826.84  5319.49  1.02891
 5828000  3922.34  9884.54  5336.87    943.0    165.0  9799.63  5306.18  1.02915
 5834334  3914.69  9857.74  5323.82    943.0    165.0  9772.64  5293.02  1.02930
 5840666  3907.07  9830.94  5310.84    943.0    165.0  9745.84  5280.04  1.02936
 5847000  3899.44  9804.11  5297.98    943.0    165.0  9719.24  5267.29  1.02939
 5853334  3891.77  9777.24  5285.21    943.0    165.0  9692.84  5254.65  1.02929
 5859666  3884.09  9750.29  5272.50    943.0    165.0  9666.67  5242.22  1.02909
 5866000  3876.36  9723.23  5259.83    943.0    165.0  9640.69  5229.92  1.02879
 5872334  3868.59  9696.02  5247.16    943.0    165.0  9614.86  5217.75  1.02838
 5878666  3860.80  9668.66  5234.54    943.0    165.0  9589.19  5205.73  1.02784
 5885000  3852.94  9641.02  5221.84    943.0    165.0  9563.66  5193.77  1.02720
 5891334  3845.04  9613.05  5208.98    943.0    165.0  9538.14  5181.80  1.02636
 5897666  3837.10  9584.58  5195.93    943.0    165.0  9512.58  5169.76  1.02543
 5904000  3829.10  9555.66  5182.55    943.0    165.0  9486.93  5157.59  1.02432
 5910334  3821.06  9526.16  5168.84    943.0    165.0  9461.13  5145.18  1.02305
 5916666  3812.91  9496.23  5154.76    943.0    165.0  9435.05  5132.48  1.02166
 5923000  3804.78  9465.56  5140.12    943.0    165.0  9408.69  5119.41  1.02013
 5929334  3796.54  9434.08  5124.98    943.0    165.0  9381.98  5105.96  1.01856
 5935666  3788.23  9401.79  5109.16    943.0    165.0  9354.84  5092.04  1.01689
 5942000  3779.81  9368.71  5092.69    943.0    165.0  9327.20  5077.56  1.01515
 5948334  3771.37  9334.73  5075.49    943.0    165.0  9298.98  5062.46  1.01331
 5954666  3762.82  9299.91  5057.50    943.0    165.0  9270.12  5046.62  1.01143
 5961000  3754.19  9264.16  5038.62    943.0    165.0  9240.52  5030.02  1.00950
 5961000  3640.72  8978.46  4825.58    943.0    165.0  8955.53  4817.33  1.00950
